"x"
"No le agrada el banco                                                                                                                                                                                                                                          "
"tiene tasa de interés alta y malas experiencias de mis padres                                                                                                                                                                                                 "
"porque no le agrada ese Banco                                                                                                                                                                                                                                  "
"no me gusta como trabajan y sus pagos no se me hacen comodos no se simplemente no me agrada y la sucursal hasta tuxtla no es comodo                                                                                                                            "
"porque no es una institución financiera sólida                                                                                                                                                                                                               "
"simplemente porque no hay aca donde vivo y creo q tampoco en chiapas entonces nunca podria pedir un prestamo o comprar a credito ahi la verdad desconozco completamente a esa empresa                                                                          "
"atienden con muy mala gana son groseros los empleados, los de cajas                                                                                                                                                                                            "
"porque eso de los creditos es mucho gasto despues te cobran un monton el doble o el triple y nunca terminas de pagar                                                                                                                                           "
"porque ya lo conozco y tengo una cuenta de ahorro                                                                                                                                                                                                              "
"ya he pedido préstamo de mi nomina y me pareció bien                                                                                                                                                                                                         "
"nose                                                                                                                                                                                                                                                           "
"tiene muchos intereses y casi no hay cajeros automáticos                                                                                                                                                                                                      "
"pues dicen que no hay mucha seguridad porque tienen poco tiempo                                                                                                                                                                                                "
"creo que los intereses son muy altos                                                                                                                                                                                                                           "
"mi papa tiene cuenta ahí y me dice que esta bien                                                                                                                                                                                                              "
"creo que los intereses te comen muy rápido si no cumplrs                                                                                                                                                                                                      "
"en cualquier banco podría solicitar algún prestamo, pero obvio que lo solicitaría en el banco que este en mi pueblo                                                                                                                                         "
"son muy enfadosos                                                                                                                                                                                                                                              "
"por que es una tienda o almenos eso pensaba                                                                                                                                                                                                                    "
"las tazas de intereses son altas                                                                                                                                                                                                                               "
"no sabia que existia banco famsa pense que solo era tienda                                                                                                                                                                                                     "
"por que estoy estudiando y por el momento no tengo la necesidad de pedir un prestamo                                                                                                                                                                           "
"no los utilizo (rara vez)                                                                                                                                                                                                                                      "
"cerca de mi casa habia uno pero ya lo auitaron y siempre pasaba y nunca habia gente se veia como muy descuidado me da desconfianza                                                                                                                             "
"no e tenido la necesidad                                                                                                                                                                                                                                       "
"por que tuve melas experiencias con mi tarjeta de credito con mis estados de cuenta                                                                                                                                                                            "
"prestan muy poco y los intereses son muy altos                                                                                                                                                                                                                 "
"hay pocas sucursales en mi localidad de ese banco                                                                                                                                                                                                              "
"lo solicitaría en cualquier banco                                                                                                                                                                                                                             "
"ya tuve credito y sali pagando una cantidad exorbitante dicen q te ayudan pero solo te perjudican y te roban por eso la cancele                                                                                                                                "
"Creo que es un poco incompetente                                                                                                                                                                                                                               "
"No tengo uno cercano                                                                                                                                                                                                                                           "
"tengo que viajar y pagar pasaje y aparte el pago y yo no voy a tuxtla seguido es un gasto más y no ay mucho dinero                                                                                                                                            "
"No tenemos uno sercano a nuestro domicilio                                                                                                                                                                                                                     "
"porquen no le dieron lo que le ofrecieron cobraron mas interes de lo que era                                                                                                                                                                                   "
"dicen que son muy grandes los intereses                                                                                                                                                                                                                        "
"Mi esposo dice que es un pesimo banco                                                                                                                                                                                                                          "
"por los intereses son muy altos, y no conviene pedir un préstamo si voy a pagar muchos intereses y hay lugares mejores                                                                                                                                        "
"dicen que son muy altos los intereses                                                                                                                                                                                                                          "
"son muy problemáticos                                                                                                                                                                                                                                         "
"cobra muy caro y suelen quitarte el dinero                                                                                                                                                                                                                     "
"Por que no le gusta                                                                                                                                                                                                                                            "
"siempre son muy caros, se maneja mucho dinero y en algunos bancos son muy elevados los intereses                                                                                                                                                               "
"intereses altos                                                                                                                                                                                                                                                "
"porque tienen una tasa alta a mi parecer                                                                                                                                                                                                                       "
"es muy caro y con muchos intereses                                                                                                                                                                                                                             "
"No lo he necesitado, ya con las cuentas que tengo en el banco estoy y no me gustaría involucrarme mucho con los bancos                                                                                                                                        "
"es mucho tramite                                                                                                                                                                                                                                               "
"tienen muy mala fama en mi familia                                                                                                                                                                                                                             "
"tiene muy alto los intereses                                                                                                                                                                                                                                   "
"mi comadre pidió un préstamo y me dice que los intereses son muy altos                                                                                                                                                                                       "
"suben mucho interes                                                                                                                                                                                                                                            "
"porque no conozco mucho de los servicios que ofrese el Banco                                                                                                                                                                                                   "
"tiene muy poco de banco no tengo confianza                                                                                                                                                                                                                     "
"comenta que es un banco para personas con mejor economia                                                                                                                                                                                                       "
"mucho taza de interes                                                                                                                                                                                                                                          "
"intereses exagerados                                                                                                                                                                                                                                           "
"por que no le gusta el banco de copel ya que no tiene muchos cajeros y beneficios                                                                                                                                                                              "
"porque no uso bancos                                                                                                                                                                                                                                           "
"dice que cuando tiene alguna deuda siempre están llamando a cada rato                                                                                                                                                                                         "
"Porque piden muchos requisitos                                                                                                                                                                                                                                 "
"por que no lo conosco muy bien                                                                                                                                                                                                                                 "
"ninguno                                                                                                                                                                                                                                                        "
"No estoy mal con un banco                                                                                                                                                                                                                                      "
"mucho rollo                                                                                                                                                                                                                                                    "
"Dice que no sabría que contestarme                                                                                                                                                                                                                            "
"Porque está lejos                                                                                                                                                                                                                                             "
"nunca he tenido la necesidad de solicitar un préstamo en el banco. Pienso que los intereses son muy costosos                                                                                                                                                  "
"tasa de interés muy alta. Es muy fácil caer en buró de crédito con ese banco.                                                                                                                                                                              "
"la mayoria de mis conocidos acuden a ese banco                                                                                                                                                                                                                 "
"siento que es para gente muy humilde                                                                                                                                                                                                                           "
"por que llaman mucho a los hogares                                                                                                                                                                                                                             "
"demasiados requisitos                                                                                                                                                                                                                                          "
"comenta que piden muchas cosas para un préstamo y no cuenta con un i greso                                                                                                                                                                                    "
"deuda                                                                                                                                                                                                                                                          "
"Sin bien groseros el otro día fui a depositar un dinero que debía de unas cositas que vendo y pues ahora si que no le tienen paciencia a uno verdad, uno casí no sabe hacer eso y muy groseros se portaron conmigo                                          "
"Tuve Coppel hace tiempo y acabé cancelandolo porqué cobran muy caras las cosas y ya he optado por pagar a contado                                                                                                                                            "
"porque no hay banco de esos aquí en tepeaca                                                                                                                                                                                                                   "
"por que es un lugar con mucha gente y fila s                                                                                                                                                                                                                   "
"Mucha tasa dr interes                                                                                                                                                                                                                                          "
"Porque es tienda de venta de ropa y eléctricos                                                                                                                                                                                                                "
"ya tuve malas experiencias por parte de ese banco en cuestión de los intereses muy altos                                                                                                                                                                      "
"siento que es muy caro                                                                                                                                                                                                                                         "
"creo que es el mas utilizado                                                                                                                                                                                                                                   "
"es mucho sus mensualidades                                                                                                                                                                                                                                     "
"muy dificil de conseguir                                                                                                                                                                                                                                       "
"Porque los intereses son muy elevados y los cobradores molestan                                                                                                                                                                                                "
"no cuento con tarjeta coople                                                                                                                                                                                                                                   "
"porquee son suy enfadosos y cobran mucho y mucho interes                                                                                                                                                                                                       "
"no es muy conocido para mi                                                                                                                                                                                                                                     "
"no me da confianza                                                                                                                                                                                                                                             "
"no suena mucho                                                                                                                                                                                                                                                 "
"es mucha la taza                                                                                                                                                                                                                                               "
"mucho papel                                                                                                                                                                                                                                                    "
"por los intereses elevados al estado del préstamo                                                                                                                                                                                                             "
"dice que no sabe mucho de bancos pero que al menos de banco famosa a escuchado malas recomendaciones                                                                                                                                                           "
"tiene alto el interés por eso no                                                                                                                                                                                                                              "
"porque ya con banco azteca tengo, Coppel es igual de carp                                                                                                                                                                                                      "
"es muy nbuena                                                                                                                                                                                                                                                  "
"la taza de interés es muy alta                                                                                                                                                                                                                                "
"por que cobran muchos intereses y no se me hace seguro ese banco                                                                                                                                                                                               "
"muy caro                                                                                                                                                                                                                                                       "
"Por qué no hay en el pueblo                                                                                                                                                                                                                                   "
"no me gusta como casi no lo conosco no tengo confianza                                                                                                                                                                                                         "
"Porque los intereses son muy altas, y quejas de algunos conocidos                                                                                                                                                                                              "
"piden mucho                                                                                                                                                                                                                                                    "
"es.muy lento y el proceso es demasiado cansado y fastidioso                                                                                                                                                                                                    "
"comenta que por los intereses altos y que además una vez quizo sacar cuenta de ahorro y le pidieron mucho dinero para abrir una cuenta                                                                                                                        "
"muy molesto cobran a cada rató y mucho interes                                                                                                                                                                                                                "
"su tasa de interés son muy elevados                                                                                                                                                                                                                           "
"porque a cada rato molestan llamando por telefono para hacer los pagos                                                                                                                                                                                         "
"porque roban dinero                                                                                                                                                                                                                                            "
"mucha taza de interes anual                                                                                                                                                                                                                                    "
"muy tedioso su sistema                                                                                                                                                                                                                                         "
"pk no me gusta                                                                                                                                                                                                                                                 "
"me cobran por servicios que nunca he solicitado de mis ahorros y es dinero que muy difícilmente me reembolsan                                                                                                                                                 "
"muy alta la taza                                                                                                                                                                                                                                               "
"suben muchoa intereses                                                                                                                                                                                                                                         "
"muchos intereses                                                                                                                                                                                                                                               "
"Porque su taza de interés es muy alta.                                                                                                                                                                                                                        "
"cobrN mucho interés                                                                                                                                                                                                                                           "
"Por que no estoy mal con ningun banco                                                                                                                                                                                                                          "
"necesita ver el banco si le conviene o no                                                                                                                                                                                                                      "
"es muy interes                                                                                                                                                                                                                                                 "
"Pues me han dicho q donde caras esas tiendas                                                                                                                                                                                                                   "
"Mi mamá tiene y paga mucho                                                                                                                                                                                                                                    "
"Uno ermita pagando el doble o el triple del costo original del préstamo                                                                                                                                                                                       "
"pienso que hay mejores opciones                                                                                                                                                                                                                                "
"muy alto el interes                                                                                                                                                                                                                                            "
"cobran muchooo                                                                                                                                                                                                                                                 "
"porque cobran intereses altos y no dan muchos beneficios                                                                                                                                                                                                       "
"Porque prestan cantidades muy bajas y para lo que requiero no me es útil.                                                                                                                                                                                     "
"muy caro el interés                                                                                                                                                                                                                                           "
"Es caro                                                                                                                                                                                                                                                        "
"Es mucho papel para abrir una cuenta o credito                                                                                                                                                                                                                 "
"no se nada de bancos y no quisiera nada que ber con los bancos porque creo que hasta mi casa perderia por pagar sus servicios                                                                                                                                  "
"No quiero meterme con bancos, yo pienso que te roban el dinero                                                                                                                                                                                                 "
"llaman a cada rato pidiendo que se pase a pagar aveces ni dejan descansar por las llamadas a casa                                                                                                                                                              "
"Por que estoy bien con banamex                                                                                                                                                                                                                                 "
"no lo conozco mucho                                                                                                                                                                                                                                            "
"ya tuve problemás en el pasado, pues tiene una tasa de interés que no es accesible cuando tienes problemás economicos                                                                                                                                       "
"altos intereses                                                                                                                                                                                                                                                "
"La verdad no me gusstan los bancos                                                                                                                                                                                                                             "
"interés alto                                                                                                                                                                                                                                                  "
"porque cobran mucho y son muy enfadosos para cobrar                                                                                                                                                                                                            "
"me dijo una amiga que cobran mucho interés y que tienen mal carácter para cobrar                                                                                                                                                                             "
"dicen que si no pagas un credito con ellos te mandan a buto de credito y ya no puedes dacar en ningun lado                                                                                                                                                     "
"Pues una amiga tuvo malas experiencia con ese banco, porque yo no me meto con bancos                                                                                                                                                                           "
"siento que es más una tienda que un banco y no me siento seguro dejando mi dinero alli                                                                                                                                                                        "
"Creo que no conozco mucho sobre sus servicios y promociones y                                                                                                                                                                                                  "
"se piden muchos requisitos solo para poder tener una targeta                                                                                                                                                                                                   "
"Por que son muy cobrones y hay mucho interes                                                                                                                                                                                                                   "
"mucha taza de interes, y mi trabajo no lo permite                                                                                                                                                                                                              "
"me an recome dado utilizarlo                                                                                                                                                                                                                                   "
"por que hace poco tuve un problemas con ellos con mi tarjeta de nomina                                                                                                                                                                                         "
"la atencion no es la que se espera y michas veces se confunden en los pagos que se hacen y hasta reclaman que se debe más de lo que sacamos                                                                                                                   "
"por el servicio                                                                                                                                                                                                                                                "
"porque quieren pasarte lo del afore y son muy insistentes                                                                                                                                                                                                      "
"mucho interes, y demasiados requisitos                                                                                                                                                                                                                         "
"No me gustan los. prestamos                                                                                                                                                                                                                                    "
"intereses                                                                                                                                                                                                                                                      "
"tardan mucho en atender alas personas y hay muchas preferencias y a uno no lo toman en cuenta                                                                                                                                                                  "
"Por sus interés son muy altos                                                                                                                                                                                                                                 "
"Pos sus intereses son muy altos                                                                                                                                                                                                                                "
"porque no confía en los bancos para sacar dinero                                                                                                                                                                                                              "
"Su tasa de interés le suben mucho y no le conviene                                                                                                                                                                                                            "
"por no querer pagar intereces                                                                                                                                                                                                                                  "
"porque la tasa de interés del Banco es mejor que la de este                                                                                                                                                                                                   "
"porque los bancos roban mucho con los intereses                                                                                                                                                                                                                "
"ofresen servicios casí como obligados solo para poder tener una cuenta con ellos                                                                                                                                                                              "
"mucho interes en prestamos muy pequeños                                                                                                                                                                                                                       "
"no necesito prestamo                                                                                                                                                                                                                                           "
"he tenido que hablar muchas veces con los gerentes o con algún responsable por pagos de servicios que nunca hago y siempre tengo dinero menos de lo que tenia sin.notificacion                                                                                "
"poca atencion                                                                                                                                                                                                                                                  "
"no me respetaban mi pago quincenal mínimo. tuve problemás y deje de pagarles                                                                                                                                                                                 "
